Tanggal,Waktu,Link,Nama Akun,Komentar,Tipe
2021-06-08,09:27:13,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxXEwe-ZmGioI-GfhB4AaABAg,@hopefullid303,"Rasa ingin mendaftar mandiri unnes
📈",Komentar
2021-06-10,12:36:11,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxXEwe-ZmGioI-GfhB4AaABAg.9OKAQQ79V0q9OPedDhg036,@wahyunidebora570,daftar aja.. aku jg dlu mandiri unnes,Balasan
2021-06-10,12:43:45,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxXEwe-ZmGioI-GfhB4AaABAg.9OKAQQ79V0q9OPfVfZtdDU,@marindamarin7858,"@@wahyunidebora570 maaf kk, kalo boleh tau brp biaya kseluruhannya kk??",Balasan
2021-06-10,23:37:46,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxXEwe-ZmGioI-GfhB4AaABAg.9OKAQQ79V0q9OQqLoacBiE,@wahyuagungpratama545,Yok dftr yok aku juga tahun kemarin lolos mandiri UNNES,Balasan
2021-06-08,09:26:08,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyQvzutOOgo7wk0xmd4AaABAg,@MuhammadIqbal-me9in,Next campus tour UPN Veteran Jawa Timur kakkk..,Komentar
2021-06-08,09:26:03,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugx4gh4ZhUEyJN23iOB4AaABAg,@moh.rulialfian6041,Universitas jember kak,Komentar
2021-06-08,09:24:25,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxU6nAtkgS7bDrZmLR4AaABAg,@itszull6380,Tour uin kampus uin sunan kali jaga dong,Komentar
2021-06-08,09:20:53,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw38S_7fMDwgZ-NCRx4AaABAg,@koharkohar1967,NEXT KE UNIVERSITAS BRAWIJAYA DONG KAKKK 😁,Komentar
2021-06-10,01:25:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw38S_7fMDwgZ-NCRx4AaABAg.9OK9h8Q1oMA9OOSqni7Kah,@satrioajipamungkas1443,Setujuu❤️❤️❤️,Balasan
2022-07-01,09:33:49,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw38S_7fMDwgZ-NCRx4AaABAg.9OK9h8Q1oMA9cwFbMnZW62,@febrisanyahputranadifamili2668,@@satrioajipamungkas1443 sejut setuju,Balasan
2021-06-08,09:19:50,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugws2TQRMjpogWdIe1R4AaABAg,@ilmanbanimuzaki9988,Undip kapan upload mas,Komentar
2021-06-08,09:18:37,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw2rOjjQfU5b8-5LHJ4AaABAg,@stiptv,Keren...bisa jadi bahan inspirasi... slm kenal,Komentar
2021-06-08,09:14:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxR_nGKVhlP9mfxECZ4AaABAg,@nuresasafitri2420,IPB dong Kakk,Komentar
2021-06-08,09:13:53,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzvffYmM2hd2AXqQtt4AaABAg,@anggraeni08,"Allahumma sholi'ala sayyidina muhammad,  semoga lulus sbmptn unnes 2021 aamiin",Komentar
2021-07-20,10:13:38,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzvffYmM2hd2AXqQtt4AaABAg.9OK8tm1Qs3B9Q0P7GBLyr1,@RevanNuradhi,lolos ga nih?,Balasan
2022-07-01,09:33:29,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgzvffYmM2hd2AXqQtt4AaABAg.9OK8tm1Qs3B9cwFZsVNs0j,@febrisanyahputranadifamili2668,@@RevanNuradhi iya,Balasan
2021-06-08,09:11:28,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOkXCBEQR-p6iykC94AaABAg,@bilbanath,"Gilaa kualitas videonya makin kerenn, bismillah lolos sbm di unnes 🥺🙏🏻",Komentar
2021-06-08,13:01:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOkXCBEQR-p6iykC94AaABAg.9OK8c7e2fqu9OKYvE1ApgT,@aminatuzzuhriyah33,"Aamiin , saya juga tunggu tgk 14.Semoga lolos",Balasan
2021-06-08,17:47:52,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOkXCBEQR-p6iykC94AaABAg.9OK8c7e2fqu9OL3iP2rgt6,@umimaghfiroh7018,Amiin semoga keberuntungan berpihak kepada kita❤,Balasan
2021-06-15,15:46:12,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOkXCBEQR-p6iykC94AaABAg.9OK8c7e2fqu9ObsMNWaQVw,@rudisatria7154,"Aamiin,",Balasan
2021-06-16,08:38:55,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOkXCBEQR-p6iykC94AaABAg.9OK8c7e2fqu9OdgFjrjDSm,@anjelyaseptriani5840,gmn hasilnya?,Balasan
2021-06-16,09:07:31,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxOkXCBEQR-p6iykC94AaABAg.9OK8c7e2fqu9OdjXDFhmNV,@bilbanath,@@anjelyaseptriani5840 huhu lolos alhamdulillah 🤧,Balasan
2021-06-08,09:10:56,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwdrhTh6rcfyMJK74N4AaABAg,@didikrisdiyanto5862,Next campus tour ISI Yogyakarta dong,Komentar
2021-06-08,09:10:48,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwhqNiS0VyfQawRgsR4AaABAg,@alghifarimalisi2779,gokil...,Komentar
2021-06-08,09:09:39,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugy09aQ2l9LrXEFPZZV4AaABAg,@hosebilley726,Unpad mas!!!!,Komentar
2021-06-08,09:09:32,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxFkrwoyrhojLzt0194AaABAg,@clovandiubay7427,Universitas veteran Jakarta kakak,Komentar
2021-06-08,09:09:20,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgylWxwydkqfBY-KYAJ4AaABAg,@wakilrakjat9622,Next unpad,Komentar
2021-06-08,09:06:40,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxmLcMfXZ0FwFq9bEl4AaABAg,@RepublikaMahasiswa,wah ntab sekali kontennya.... jadi mau kuliah apa main golf nih,Komentar
2021-06-08,09:10:51,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxmLcMfXZ0FwFq9bEl4AaABAg.9OK84-GtxUY9OK8YcRI0tr,@Arzilhmx,Yuk bang gilang mampir ke unnes heheh...,Balasan
2021-06-08,17:23:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxmLcMfXZ0FwFq9bEl4AaABAg.9OK84-GtxUY9OL0u8bBW-o,@thesadewa,Kalau gw sih maunya billiard,Balasan
2021-06-10,00:45:41,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxmLcMfXZ0FwFq9bEl4AaABAg.9OK84-GtxUY9OOOKR2ZG1q,@willyotnielhutasoit8113,Bang campus tour UNPAD,Balasan
2021-06-11,13:55:40,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxmLcMfXZ0FwFq9bEl4AaABAg.9OK84-GtxUY9OSNXKI-91Z,@erikcandra8538,UNTIRTA DONG KAK,Balasan
2021-06-15,09:36:26,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxmLcMfXZ0FwFq9bEl4AaABAg.9OK84-GtxUY9ObD27EKkt3,@asmawatirafidahrafi9184,Doain ya ka supaya masuk universitasnya tercapai.,Balasan
2021-06-08,09:03:44,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwEWBu8Uci3Ac4_Mv94AaABAg,@luisvigo13,Next Konten Campus Tour UNAIR dong kak,Komentar
2021-06-09,01:12:58,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgwEWBu8Uci3Ac4_Mv94AaABAg.9OK7jX-O8CQ9OLrePLtNWK,@matthewr.t6089,"UNAIR, ITS, UNESA, ahh mantap🔥",Balasan
2021-06-08,08:32:54,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugw8KmqQIu_yY5HkCut4AaABAg,@Arzilhmx,"Masyaallah mantap sekali mas, sukses terus, next konten selanjutnya...",Komentar
2021-06-08,08:08:35,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=Ugzecqw7QW9ACZjTVvJ4AaABAg,@aelitahopper8897,Finally 💛💛💛,Komentar
2021-06-08,06:56:56,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxDfDZBmPk9abTmjAh4AaABAg,@ryanjosepha.s5341,Campus tour ke ITS dong bang hehe,Komentar
2021-06-08,10:19:57,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxDfDZBmPk9abTmjAh4AaABAg.9OJuDlPsNza9OKGSmcpqIX,@efilonaru,up,Balasan
2021-06-09,01:13:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxDfDZBmPk9abTmjAh4AaABAg.9OJuDlPsNza9OLrgZK2sOO,@matthewr.t6089,Up,Balasan
2021-06-08,06:28:50,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgybAaxsjWFJl0MohFh4AaABAg,@CARLOSTHOMAS2651,campus tour umn serpong donk mas,Komentar
2021-06-08,06:09:16,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgyfjcgAkfpoIuHx-VB4AaABAg,@Vasyyy123,Unsoed purwokerto jangan lupa bang,Komentar
2021-06-08,05:43:15,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxJdO3GBpifIIUFxG54AaABAg,@rizzakhalimatumaghfir2055,"Masyaallah keren bgt, sukses terus kak Danang. Bismillah 14juni🙏",Komentar
2021-06-08,10:05:10,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxJdO3GBpifIIUFxG54AaABAg.9OJln4cPaTN9OKElPDgmwJ,@1id07_nuradila3,Semangatt,Balasan
2021-06-09,04:18:14,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxJdO3GBpifIIUFxG54AaABAg.9OJln4cPaTN9OMBrKxyXzl,@nisanis5668,Aamiin,Balasan
2021-06-19,05:11:47,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxJdO3GBpifIIUFxG54AaABAg.9OJln4cPaTN9Ol1wH0bOZk,@asiancomparasion7656,Gmna? Lolos gk?,Balasan
2022-07-01,09:33:07,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxJdO3GBpifIIUFxG54AaABAg.9OJln4cPaTN9cwFXARBypB,@febrisanyahputranadifamili2668,@@asiancomparasion7656 semangat,Balasan
2023-10-12,02:23:33,https://www.youtube.com/watch?v=vKVUQJhzOy0&lc=UgxJdO3GBpifIIUFxG54AaABAg.9OJln4cPaTN9vkYOQuQ3F-,@Manyalin7CEO,Terima kasih,Balasan
